10000,20000,30000,40000,50000,60000,70000,80000,90000,100000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.03394150733947754,0.035790205001831055,0.04955124855041504,0.0568079948425293,0.05136895179748535,0.040000200271606445,0.08218693733215332,0.07850813865661621
0.0,0.010028600692749023,0.0,0.001970529556274414,0.01002955436706543,0.0029718875885009766,0.007985353469848633,0.009995222091674805,0.0,0.004987478256225586
